label_avg_price_per_room,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,no_total_people,no_total_nights,season_group
2,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,0,2,4,Autumn
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,0,2,2,Autumn
1,2,0,2,5,Meal Plan 1,0,Room_Type 1,139,2018,7,5,Offline,0,0,0,0,2,7,Summer
2,2,0,2,5,Not Selected,0,Room_Type 1,102,2018,4,27,Online,0,0,0,1,2,7,Spring
1,1,0,2,0,Meal Plan 1,0,Room_Type 1,16,2018,6,12,Online,0,0,0,0,1,2,Summer
3,2,0,1,3,Meal Plan 1,0,Room_Type 4,103,2018,5,5,Online,0,0,0,0,2,4,Spring
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2017,10,6,Online,0,0,0,2,2,3,Autumn
3,2,0,1,2,Not Selected,1,Room_Type 1,11,2018,10,3,Online,0,0,0,2,2,3,Autumn
1,2,0,0,2,Not Selected,0,Room_Type 1,138,2018,11,22,Online,0,0,0,1,2,2,Autumn
2,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,0,2,3,Autumn
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,0,2,3,Winter
3,3,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,11,11,Online,0,0,0,0,3,3,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,2017,10,30,Offline,0,0,0,0,2,3,Autumn
3,3,0,0,2,Meal Plan 1,0,Room_Type 4,1,2017,9,15,Online,0,0,0,0,3,2,Autumn
2,1,0,0,2,Meal Plan 1,0,Room_Type 1,193,2018,6,22,Online,0,0,0,1,1,2,Summer
3,3,0,0,2,Meal Plan 1,0,Room_Type 4,19,2018,7,20,Online,0,0,0,2,3,2,Summer
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,0,2,3,Summer
2,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,0,1,6,Summer
3,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,1,2,2,Autumn
3,3,0,2,2,Meal Plan 1,0,Room_Type 4,80,2018,10,21,Online,0,0,0,0,3,4,Autumn
3,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,1,2,2,Summer
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,3,24,Offline,0,0,0,1,2,3,Spring
1,2,0,0,4,Meal Plan 1,0,Room_Type 4,106,2018,1,5,Offline,0,0,0,0,2,4,Winter
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,0,2,2,Autumn
2,2,0,0,5,Meal Plan 1,0,Room_Type 1,107,2018,8,2,Online,0,0,0,0,2,5,Summer
3,2,0,1,0,Meal Plan 1,0,Room_Type 5,0,2018,3,21,Corporate,1,0,1,0,2,1,Spring
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,16,Complementary,0,0,0,1,2,1,Summer
1,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,9,Online,0,0,0,1,2,1,Spring
3,2,0,2,0,Not Selected,0,Room_Type 1,11,2018,10,2,Online,0,0,0,2,2,2,Autumn
1,2,0,2,2,Not Selected,0,Room_Type 1,31,2018,11,25,Online,0,0,0,1,2,4,Autumn
2,1,0,0,2,Meal Plan 1,0,Room_Type 1,65,2017,10,2,Offline,0,0,0,0,1,2,Autumn
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,1,2,2,Summer
2,2,0,2,1,Not Selected,0,Room_Type 1,173,2018,10,1,Online,0,0,0,1,2,3,Autumn
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,1,2,2,Summer
3,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,0,2,3,Autumn
3,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,1,2,4,Autumn
1,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,11,27,Online,0,0,0,1,1,3,Autumn
2,2,1,2,0,Meal Plan 1,0,Room_Type 4,75,2018,10,2,Online,0,0,0,1,3,2,Autumn
2,2,0,1,4,Meal Plan 1,0,Room_Type 1,115,2018,5,4,Online,0,0,0,1,2,5,Spring
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,67,2017,11,10,Online,0,0,0,1,2,2,Autumn
2,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,0,1,1,Autumn
1,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,0,1,2,Autumn
2,2,0,1,1,Meal Plan 1,0,Room_Type 1,57,2018,4,18,Online,0,0,0,0,2,2,Spring
3,2,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,8,10,Online,0,0,0,1,2,1,Summer
2,2,1,0,4,Meal Plan 1,0,Room_Type 1,7,2018,12,20,Online,0,0,0,0,3,4,Winter
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2018,9,22,Online,0,0,0,1,2,3,Autumn
2,2,0,2,0,Meal Plan 1,0,Room_Type 1,31,2017,10,18,Online,0,0,0,0,2,2,Autumn
2,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,1,2,7,Autumn
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,0,2,2,Autumn
3,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,5,12,Online,0,0,0,0,1,1,Spring
2,2,0,0,2,Not Selected,1,Room_Type 1,187,2018,7,22,Online,0,0,0,1,2,2,Summer
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,219,2018,8,12,Online,0,0,0,0,2,3,Summer
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2017,11,2,Online,0,0,0,2,2,3,Autumn
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,0,2,2,Spring
2,0,2,0,3,Meal Plan 1,0,Room_Type 2,230,2018,7,26,Online,0,0,0,1,2,3,Summer
2,2,0,1,0,Not Selected,0,Room_Type 1,31,2018,4,24,Online,0,0,0,0,2,1,Spring
2,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2017,10,24,Online,0,0,0,0,2,1,Autumn
3,2,0,2,1,Meal Plan 1,0,Room_Type 4,49,2018,3,19,Online,0,0,0,0,2,3,Spring
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,8,26,Online,0,0,0,2,1,1,Summer
2,2,0,2,5,Meal Plan 1,0,Room_Type 4,79,2018,11,19,Online,0,0,0,2,2,7,Autumn
2,2,0,0,1,Not Selected,0,Room_Type 1,60,2018,11,11,Online,0,0,0,1,2,1,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,0,2,3,Spring
3,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,0,2,3,Summer
1,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,3,3,Complementary,1,2,1,0,1,1,Spring
2,2,0,2,1,Meal Plan 1,0,Room_Type 4,38,2018,10,15,Online,0,0,0,1,2,3,Autumn
3,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,1,2,2,Autumn
1,2,0,2,1,Not Selected,0,Room_Type 1,31,2018,12,3,Offline,0,0,0,0,2,3,Winter
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,0,2,3,Spring
2,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,12,8,Online,0,0,0,2,2,4,Winter
3,2,0,2,6,Not Selected,0,Room_Type 1,11,2018,8,12,Online,0,0,0,0,2,8,Summer
3,2,0,0,3,Meal Plan 1,0,Room_Type 5,36,2018,10,6,Offline,0,0,0,0,2,3,Autumn
3,2,0,0,2,Not Selected,0,Room_Type 1,125,2018,6,17,Online,0,0,0,1,2,2,Summer
2,2,0,1,1,Not Selected,0,Room_Type 1,34,2018,10,29,Online,0,0,0,1,2,2,Autumn
3,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,0,1,6,Summer
2,1,0,0,1,Not Selected,0,Room_Type 1,11,2018,9,20,Online,1,0,1,1,1,1,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,0,2,3,Spring
1,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,5,22,Offline,0,0,0,0,2,3,Spring
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,5,10,Online,0,0,0,0,2,2,Spring
1,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,2018,2,13,Online,0,0,0,1,2,3,Winter
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,74,2018,11,4,Online,0,0,0,3,2,2,Autumn
2,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,0,1,3,Autumn
3,2,0,1,3,Meal Plan 1,0,Room_Type 1,2,2017,12,31,Online,0,0,0,1,2,4,Winter
1,2,0,0,4,Not Selected,0,Room_Type 1,29,2018,3,2,Online,0,0,0,0,2,4,Spring
1,1,0,0,4,Meal Plan 1,0,Room_Type 1,13,2017,12,15,Corporate,1,2,14,0,1,4,Winter
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2018,3,14,Online,0,0,0,1,2,4,Spring
1,2,0,1,3,Not Selected,0,Room_Type 1,104,2018,4,18,Online,0,0,0,1,2,4,Spring
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,108,2018,3,30,Online,0,0,0,2,2,3,Spring
2,2,0,2,1,Meal Plan 1,0,Room_Type 2,54,2018,10,29,Offline,0,0,0,1,2,3,Autumn
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,0,2,3,Autumn
3,2,0,1,2,Meal Plan 1,0,Room_Type 4,64,2018,9,5,Online,0,0,0,2,2,3,Autumn
2,2,0,2,2,Meal Plan 1,0,Room_Type 4,7,2018,12,18,Online,0,0,0,2,2,4,Winter
2,2,0,1,0,Not Selected,0,Room_Type 1,104,2018,10,9,Online,0,0,0,1,2,1,Autumn
3,2,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,10,6,Online,0,0,0,0,2,3,Autumn
2,2,0,1,3,Not Selected,0,Room_Type 1,169,2018,7,25,Online,0,0,0,1,2,4,Summer
2,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,2017,10,4,Online,0,0,0,1,2,5,Autumn
2,2,0,0,2,Meal Plan 1,1,Room_Type 4,129,2018,8,25,Online,0,0,0,0,2,2,Summer
2,1,0,1,2,Not Selected,0,Room_Type 1,122,2018,7,15,Online,0,0,0,1,1,3,Summer
2,2,0,2,0,Meal Plan 1,0,Room_Type 1,81,2018,11,13,Online,0,0,0,0,2,2,Autumn
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,11,23,Offline,0,0,0,0,2,3,Autumn
1,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,0,2,2,Autumn
3,2,0,0,3,Meal Plan 2,0,Room_Type 4,83,2018,6,7,Online,0,0,0,0,2,3,Summer
3,2,0,2,3,Meal Plan 1,0,Room_Type 4,98,2018,7,8,Online,0,0,0,0,2,5,Summer
3,2,0,0,2,Meal Plan 1,1,Room_Type 1,24,2018,1,6,Online,0,0,0,1,2,2,Winter
3,3,0,2,1,Meal Plan 1,0,Room_Type 4,47,2018,6,18,Online,0,0,0,2,3,3,Summer
3,3,0,0,3,Meal Plan 1,0,Room_Type 4,130,2018,7,27,Online,0,0,0,0,3,3,Summer
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,1,2,3,Autumn
3,3,0,0,2,Meal Plan 1,0,Room_Type 4,262,2018,11,4,Online,0,0,0,2,3,2,Autumn
3,2,2,1,0,Meal Plan 1,0,Room_Type 6,30,2018,6,20,Online,0,0,0,1,4,1,Summer
2,1,0,2,3,Meal Plan 1,0,Room_Type 1,4,2017,10,11,Online,0,0,0,0,1,5,Autumn
1,2,0,2,2,Meal Plan 1,0,Room_Type 1,51,2018,3,11,Online,0,0,0,0,2,4,Spring
2,1,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,5,16,Online,0,0,0,0,1,1,Spring
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,Offline,0,0,0,0,2,2,Summer
1,2,0,0,1,Not Selected,0,Room_Type 1,47,2018,3,15,Online,0,0,0,1,2,1,Spring
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,0,2,3,Autumn
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,85,2018,3,17,Online,0,0,0,2,2,5,Spring
3,3,0,2,3,Meal Plan 1,0,Room_Type 4,22,2018,4,14,Online,0,0,0,2,3,5,Spring
1,2,0,0,2,Not Selected,0,Room_Type 1,54,2018,11,11,Online,0,0,0,0,2,2,Autumn
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,11,16,Online,0,0,0,1,1,2,Autumn
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,Online,0,0,0,0,2,3,Spring
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,279,2018,10,10,Offline,0,0,0,1,2,3,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 4,50,2017,11,13,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,5,Meal Plan 1,0,Room_Type 1,21,2018,12,6,Online,0,0,0,1,2,7,Winter
3,2,1,0,2,Meal Plan 1,0,Room_Type 1,33,2018,5,24,Online,0,0,0,2,3,2,Spring
2,1,0,1,2,Meal Plan 1,0,Room_Type 5,157,2018,8,1,Corporate,0,0,0,0,1,3,Summer
2,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,0,2,1,Autumn
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,1,2,2,Spring
1,2,0,0,2,Not Selected,0,Room_Type 1,26,2018,2,5,Online,0,0,0,1,2,2,Winter
3,2,1,1,3,Meal Plan 1,0,Room_Type 1,17,2018,12,29,Online,0,0,0,1,3,4,Winter
1,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,3,15,Corporate,1,0,2,1,1,3,Spring
3,2,2,2,1,Meal Plan 1,0,Room_Type 6,88,2018,9,24,Online,0,0,0,1,4,3,Autumn
2,3,0,2,6,Meal Plan 1,0,Room_Type 1,210,2018,8,2,Offline,0,0,0,2,3,8,Summer
3,2,0,0,4,Meal Plan 1,0,Room_Type 4,157,2018,7,6,Online,0,0,0,2,2,4,Summer
2,2,0,2,0,Meal Plan 1,0,Room_Type 4,3,2018,2,21,Online,0,0,0,0,2,2,Winter
2,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,2017,10,16,Online,0,0,0,1,2,1,Autumn
2,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,14,Online,0,0,0,1,2,1,Summer
2,2,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,9,3,Online,0,0,0,2,2,2,Autumn
1,2,0,2,4,Meal Plan 1,0,Room_Type 4,76,2018,10,30,Online,0,0,0,1,2,6,Autumn
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,0,2,2,Autumn
1,1,0,0,2,Not Selected,0,Room_Type 1,6,2018,12,6,Online,0,0,0,0,1,2,Winter
2,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,0,1,4,Summer
2,2,0,2,2,Meal Plan 2,0,Room_Type 1,15,2018,11,13,Online,0,0,0,2,2,4,Autumn
3,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,0,2,2,Autumn
3,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,0,2,5,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,0,2,3,Summer
3,2,0,0,2,Meal Plan 1,0,Room_Type 4,65,2018,9,9,Online,0,0,0,1,2,2,Autumn
3,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,1,2,2,Autumn
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,0,2,3,Autumn
3,2,1,0,4,Meal Plan 1,0,Room_Type 1,1,2018,3,1,Online,0,0,0,1,3,4,Spring
1,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,12,14,Online,0,0,0,2,2,1,Winter
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,8,26,Online,0,0,0,1,2,2,Summer
3,3,0,0,1,Meal Plan 1,0,Room_Type 4,58,2018,12,24,Online,0,0,0,2,3,1,Winter
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,0,2,1,Spring
2,2,0,1,0,Not Selected,0,Room_Type 1,10,2018,3,13,Online,0,0,0,0,2,1,Spring
2,2,0,2,3,Meal Plan 1,0,Room_Type 1,80,2018,6,26,Online,0,0,0,0,2,5,Summer
3,2,0,0,3,Meal Plan 1,0,Room_Type 4,1,2017,12,30,Online,0,0,0,1,2,3,Winter
3,2,0,2,0,Not Selected,0,Room_Type 1,0,2018,10,16,Online,0,0,0,0,2,2,Autumn
2,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,0,2,1,Spring
3,2,0,0,2,Meal Plan 1,0,Room_Type 4,74,2018,10,21,Online,0,0,0,0,2,2,Autumn
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,5,31,Online,0,0,0,1,2,3,Spring
1,1,0,0,1,Not Selected,0,Room_Type 1,69,2018,10,28,Online,0,0,0,1,1,1,Autumn
1,2,0,2,2,Meal Plan 1,0,Room_Type 4,2,2018,1,3,Online,0,0,0,0,2,4,Winter
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,23,2018,8,12,Offline,0,0,0,1,2,3,Summer
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,5,13,Online,0,0,0,2,2,2,Spring
3,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,2018,9,4,Online,0,0,0,2,2,7,Autumn
3,2,0,1,2,Meal Plan 1,0,Room_Type 4,62,2018,10,14,Online,0,0,0,3,2,3,Autumn
3,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,0,2,2,Autumn
2,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,0,1,3,Summer
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,239,2018,10,28,Online,0,0,0,1,2,2,Autumn
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,0,2,2,Summer
1,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,2017,10,13,Online,0,0,0,0,2,4,Autumn
3,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,1,2,3,Spring
2,2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2018,3,22,Online,0,0,0,0,2,1,Spring
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,4,26,Offline,0,0,0,0,2,3,Spring
3,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,3,24,Online,0,0,0,0,2,4,Spring
2,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,0,1,6,Summer
1,2,0,0,5,Meal Plan 1,0,Room_Type 1,46,2018,3,29,Offline,0,0,0,1,2,5,Spring
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,12,21,Corporate,1,0,1,1,1,1,Winter
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,0,1,2,Autumn
3,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,3,23,Online,0,0,0,0,2,3,Spring
3,2,0,1,3,Meal Plan 2,0,Room_Type 1,136,2018,6,30,Online,0,0,0,0,2,4,Summer
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,4,4,Online,0,0,0,1,2,3,Spring
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,0,2,3,Winter
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,108,2017,9,19,Online,0,0,0,0,2,3,Autumn
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,9,15,Online,0,0,0,0,2,3,Autumn
1,2,0,1,0,Meal Plan 1,0,Room_Type 1,185,2017,7,6,Online,0,0,0,0,2,1,Summer
1,2,1,1,2,Not Selected,0,Room_Type 1,31,2018,3,4,Online,0,0,0,1,3,3,Spring
2,1,0,2,0,Meal Plan 1,0,Room_Type 1,6,2018,3,13,Online,0,0,0,0,1,2,Spring
3,3,0,0,4,Meal Plan 1,0,Room_Type 4,89,2018,6,14,Online,0,0,0,1,3,4,Summer
3,1,1,2,0,Meal Plan 1,1,Room_Type 1,66,2018,7,24,Online,0,0,0,2,2,2,Summer
1,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,5,16,Online,0,0,0,0,2,1,Spring
3,1,0,0,1,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,0,1,1,Autumn
3,2,1,1,2,Meal Plan 1,0,Room_Type 1,71,2018,9,2,Online,0,0,0,2,3,3,Autumn
2,2,0,2,1,Meal Plan 1,0,Room_Type 1,53,2018,9,17,Offline,0,0,0,0,2,3,Autumn
1,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,0,2,1,Spring
2,2,0,1,0,Meal Plan 1,1,Room_Type 1,95,2018,10,31,Online,0,0,0,1,2,1,Autumn
1,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,9,11,Offline,0,0,0,1,1,1,Autumn
1,2,1,1,2,Meal Plan 1,0,Room_Type 1,147,2018,7,22,Offline,0,0,0,1,3,3,Summer
3,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2018,10,7,Online,0,0,0,0,2,3,Autumn
1,2,0,1,5,Meal Plan 1,0,Room_Type 1,124,2018,3,15,Offline,0,0,0,1,2,6,Spring
3,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,1,2,2,Autumn
3,2,0,1,5,Meal Plan 1,0,Room_Type 4,150,2018,6,14,Online,0,0,0,2,2,6,Summer
1,2,0,2,3,Meal Plan 1,0,Room_Type 1,64,2018,3,12,Offline,0,0,0,0,2,5,Spring
3,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,0,1,3,Autumn
1,2,0,2,3,Not Selected,0,Room_Type 1,71,2018,4,23,Online,0,0,0,0,2,5,Spring
3,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,1,2,2,Autumn
2,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,0,2,2,Autumn
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,2,26,Offline,0,0,0,0,1,2,Winter
1,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,2,Online,0,0,0,0,1,1,Spring
3,2,0,2,5,Meal Plan 2,0,Room_Type 1,14,2018,8,8,Offline,0,0,0,0,2,7,Summer
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,0,2,2,Summer
3,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,22,Online,0,0,0,1,4,1,Summer
2,1,0,2,3,Meal Plan 1,0,Room_Type 4,2,2017,11,1,Online,0,0,0,0,1,5,Autumn
2,1,0,1,3,Meal Plan 1,0,Room_Type 1,42,2017,9,21,Online,0,0,0,2,1,4,Autumn
1,2,0,1,3,Meal Plan 1,0,Room_Type 1,43,2018,3,14,Online,0,0,0,1,2,4,Spring
3,2,1,1,1,Meal Plan 1,0,Room_Type 1,43,2018,4,30,Online,0,0,0,1,3,2,Spring
3,2,2,2,4,Meal Plan 1,0,Room_Type 6,116,2018,10,15,Online,0,0,0,0,4,6,Autumn
2,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,0,2,3,Autumn
2,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,1,15,Online,0,0,0,0,2,2,Winter
3,1,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,0,1,2,Spring
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,61,2018,12,8,Online,0,0,0,1,2,3,Winter
2,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,0,1,3,Autumn
2,2,0,0,1,Not Selected,0,Room_Type 1,207,2018,10,4,Online,0,0,0,0,2,1,Autumn
1,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,0,2,3,Autumn
2,2,0,2,4,Meal Plan 1,0,Room_Type 1,130,2018,8,11,Online,0,0,0,1,2,6,Summer
1,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,0,1,3,Winter
2,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,1,2,3,Autumn
2,2,0,1,2,Not Selected,0,Room_Type 1,75,2018,4,11,Online,0,0,0,1,2,3,Spring
2,2,0,1,5,Meal Plan 2,0,Room_Type 1,94,2018,3,28,Offline,0,0,0,1,2,6,Spring
2,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,3,16,Online,0,0,0,1,2,2,Spring
1,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,0,2,3,Spring
3,2,0,2,1,Meal Plan 1,0,Room_Type 4,131,2018,10,15,Online,0,0,0,0,2,3,Autumn
3,3,0,1,0,Meal Plan 1,0,Room_Type 4,21,2018,5,16,Online,0,0,0,0,3,1,Spring
1,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,0,1,3,Autumn
1,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,9,28,Complementary,0,0,0,0,1,2,Autumn
3,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,1,2,2,Summer
1,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2017,10,10,Offline,0,0,0,1,2,2,Autumn
1,2,0,1,4,Meal Plan 1,0,Room_Type 1,336,2018,9,21,Offline,0,0,0,0,2,5,Autumn
2,2,0,0,1,Meal Plan 1,1,Room_Type 1,92,2018,4,28,Online,0,0,0,1,2,1,Spring
2,2,0,0,5,Meal Plan 1,1,Room_Type 1,213,2018,8,2,Online,0,0,0,1,2,5,Summer
